"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez_id","entrez","go","path"
"ENSG00000157654",1009.84257832085,-2.62151856739576,0.120067499350321,-21.8337067198089,1.11040750946801e-105,1.58834864378799e-103,"PALM2AKAP2","445815","PALM2 and AKAP2 fusion","GO:0005515",NA
"ENSG00000183696",901.364804138283,-3.48917511389466,0.159875996747215,-21.824258706024,1.36533336875789e-105,1.93943708735712e-103,"UPP1","7378","uridine phosphorylase 1","GO:0003824","00240"
"ENSG00000250366",860.616641259156,-4.06989789973245,0.186715298487575,-21.7973456524414,2.45867530540285e-105,3.46842781875967e-103,"TUNAR","100507043","transmembrane neural differentiation associated intracellular calcium regulator","GO:0005783",NA
"ENSG00000163399",3010.32885029486,-1.95697622606246,0.0897943599016793,-21.7939771295798,2.6463882903149e-105,3.70766249851995e-103,"ATP1A1","476","ATPase Na+/K+ transporting subunit alpha 1","GO:0000166","04260"
"ENSG00000162992",670.003905706781,7.3447510098727,0.337265773368009,21.7773387928648,3.80544698627803e-105,5.29526653770865e-103,"NEUROD1","4760","neuronal differentiation 1","GO:0000785","04950"
"ENSG00000196220",1639.08785361743,2.78157137595825,0.127743291208888,21.7746963432293,4.03132992527639e-105,5.57167929875192e-103,"SRGAP3","9901","SLIT-ROBO Rho GTPase activating protein 3","GO:0005096","04360"
"ENSG00000152137",871.948257226006,-4.03831984364847,0.185939521434584,-21.7184588434536,1.37308441225967e-104,1.88499608407863e-102,"HSPB8","26353","heat shock protein family B (small) member 8","GO:0005515",NA
"ENSG00000125968",4682.21406758837,-2.54916291942179,0.117499016689242,-21.6951851279211,2.27806337728491e-104,3.10651909215752e-102,"ID1","3397","inhibitor of DNA binding 1","GO:0000122","04350"
"ENSG00000170961",1326.00770714646,-2.57593393550599,0.118737908853616,-21.6942841622862,2.32312497445821e-104,3.14698816904256e-102,"HAS2","3037","hyaluronan synthase 2","GO:0000139",NA
"ENSG00000134363",390.06298476256,-3.74422593397323,0.172714262801043,-21.6787303680089,3.25741819311609e-104,4.38358481185458e-102,"FST","10468","follistatin","GO:0000122","04350"
"ENSG00000100503",1428.66074920063,2.39143735604865,0.110423672080384,21.6569265538261,5.22982729809992e-104,6.99190309690418e-102,"NIN","51199","ninein","GO:0000166",NA
"ENSG00000090932",454.253261493501,3.85080452606197,0.178151474008911,21.6153391235447,1.28852523100574e-103,1.71147945455989e-101,"DLL3","10683","delta like canonical Notch ligand 3","GO:0001501","04330"
"ENSG00000105855",956.563653899257,3.96250584995343,0.184069321771787,21.5272475163799,8.65220854174028e-103,1.14181242400837e-100,"ITGB8","3696","integrin subunit beta 8","GO:0001570","04510"
"ENSG00000142192",15867.8058701367,-1.89451397556785,0.0880631325024149,-21.513134063405,1.17304946745972e-102,1.53812351646721e-100,"APP","351","amyloid beta precursor protein","GO:0000122","05010"
"ENSG00000110042",5211.36989058714,2.69522739198556,0.125362333779153,21.4994991775891,1.57377028228511e-102,2.05041217351223e-100,"DTX4","23220","deltex E3 ubiquitin ligase 4","GO:0004842","04330"
"ENSG00000120094",615.919969050558,-7.06786677537052,0.32952152812328,-21.448877151135,4.67808269148505e-102,6.05634059837511e-100,"HOXB1","3211","homeobox B1","GO:0000785",NA
"ENSG00000166165",4610.35414766701,2.85238158614658,0.133382220568602,21.3850209869578,1.84204465499517e-101,2.3697499004985e-99,"CKB","1152","creatine kinase B","GO:0000166","00330"
"ENSG00000179008",449.875912496059,3.98005705100001,0.186870301008569,21.2984997055124,1.17215510002012e-100,1.49852703568197e-98,"C14orf39","317761","chromosome 14 open reading frame 39","GO:0000801",NA
"ENSG00000198400",453.963628147339,5.0797269500278,0.239255717462092,21.2313712036271,4.90115181709909e-100,6.22689816265602e-98,"NTRK1","4914","neurotrophic receptor tyrosine kinase 1","GO:0000166","04010"
"ENSG00000139354",997.774447878653,2.24494356501223,0.106063132041952,21.1661066554612,1.96104288764028e-99,2.47611927572111e-97,"GAS2L3","283431","growth arrest specific 2 like 3","GO:0000226",NA
"ENSG00000092850",521.556280991762,3.82915569515421,0.181321102493313,21.1180918409396,5.42420527080474e-99,6.8068784548657e-97,"TEKT2","27285","tektin 2","GO:0005634",NA
"ENSG00000162817",339.67721057798,-4.95040796770872,0.235371100294777,-21.0323525764585,3.31782846483599e-98,4.13818178342806e-96,"C1orf115","79762","chromosome 1 open reading frame 115","GO:0016020",NA
"ENSG00000122359",1491.11053404212,-2.61062514130942,0.124354067926522,-20.9934840479203,7.52245965955169e-98,9.32557044461393e-96,"ANXA11","311","annexin A11","GO:0001786",NA
"ENSG00000004777",1664.26554186787,2.31439964448404,0.110326336854346,20.9777620690836,1.04706332225544e-97,1.29022170221295e-95,"ARHGAP33","115703","Rho GTPase activating protein 33","GO:0001650",NA
"ENSG00000143768",606.745506981044,3.81942184662618,0.182138804521473,20.9698414166099,1.23675566506335e-97,1.51484054663897e-95,"LEFTY2","7044","left-right determination factor 2","GO:0005125","04350"
"ENSG00000171940",1729.60169882272,-2.54004297371032,0.121189837799426,-20.9592076351665,1.54639848419077e-97,1.88283220203108e-95,"ZNF217","7764","zinc finger protein 217","GO:0000118",NA
"ENSG00000073670",970.778306708023,3.66636879843699,0.175022742183716,20.9479565494894,1.95856830629061e-97,2.37056300030618e-95,"ADAM11","4185","ADAM metallopeptidase domain 11","GO:0004222",NA
"ENSG00000196361",427.313913178096,3.53911938227009,0.169144414119853,20.9236550948843,3.26134539656366e-97,3.92416588745351e-95,"ELAVL3","1995","ELAV like RNA binding protein 3","GO:0003676",NA
"ENSG00000137166",2632.05122817624,1.80669962041192,0.0863912486509822,20.9129934874646,4.07825884876321e-97,4.87840846499716e-95,"FOXP4","116113","forkhead box P4","GO:0000122",NA
"ENSG00000197921",412.486978581746,5.76397986445874,0.275834381375279,20.8965243408751,5.75885077583759e-97,6.84867980347429e-95,"HES5","388585","hes family bHLH transcription factor 5","GO:0000122","04330"
"ENSG00000260032",4537.9144942338,-1.66117212799006,0.0795353440670333,-20.8859614235151,7.18441238469828e-97,8.49463325601176e-95,"NORAD","647979","non-coding RNA activated by DNA damage","GO:0043488",NA
"ENSG00000204531",5043.62180092614,-10.371962650986,0.496694341335656,-20.8819827161607,7.80835720704097e-97,9.17930727988638e-95,"POU5F1","5460","POU class 5 homeobox 1","GO:0000122",NA
"ENSG00000174672",1076.72254059687,2.75971492545501,0.132379312345043,20.8470256913096,1.62196490124467e-96,1.89584526028342e-94,"BRSK2","9024","BR serine/threonine kinase 2","GO:0000086",NA
"ENSG00000043143",724.746504223055,-3.21752947565313,0.154426694869057,-20.8353191679805,2.0712973129699e-96,2.40729468959087e-94,"JADE2","23338","jade family PHD finger 2","GO:0000123",NA
"ENSG00000169764",3405.52155730257,-2.40805850512793,0.115878035817203,-20.7809744801563,6.43394031680962e-96,7.39360950451353e-94,"UGP2","7360","UDP-glucose pyrophosphorylase 2","GO:0003983","00040"
"ENSG00000139438",379.816319640674,3.62255985213876,0.174320747289037,20.7810023102544,6.4302118352154e-96,7.39360950451353e-94,"FAM222A","84915","family with sequence similarity 222 member A",NA,NA
"ENSG00000180616",349.613011342573,4.45194397734871,0.214244420822621,20.7797428761732,6.60111993259873e-96,7.54334682800598e-94,"SSTR2","6752","somatostatin receptor 2","GO:0004930","04080"
"ENSG00000163251",4955.68140506485,2.51771149324657,0.121190558338644,20.7748155282139,7.31445312029384e-96,8.31206325420058e-94,"FZD5","7855","frizzled class receptor 5","GO:0000139","04310"
"ENSG00000089327",334.47788093884,-4.7637129745259,0.229318364251072,-20.7733601714963,7.53949884744115e-96,8.5204667914038e-94,"FXYD5","53827","FXYD domain containing ion transport regulator 5","GO:0003779",NA
"ENSG00000111249",826.28115060478,3.55526957054774,0.171563453510925,20.7227675696173,2.15911061171031e-95,2.42662678915024e-93,"CUX2","23316","cut like homeobox 2","GO:0000122",NA
"ENSG00000205213",6087.32248525083,2.55427241930052,0.123286099042147,20.718251604565,2.37141405097823e-95,2.65067073293769e-93,"LGR4","55366","leucine rich repeat containing G protein-coupled receptor 4","GO:0001649",NA
"ENSG00000131711",9310.2614489092,2.57997994659351,0.124563163097552,20.7122224776276,2.68765999271924e-95,2.98783071473218e-93,"MAP1B","4131","microtubule associated protein 1B","GO:0000226",NA
"ENSG00000101311",439.522311119774,-4.8774237039218,0.235807748531571,-20.6838992115172,4.83687908822085e-95,5.34801955403013e-93,"FERMT1","55612","FERM domain containing kindlin 1","GO:0001954",NA
"ENSG00000106066",584.622350737498,-4.37551059930506,0.211646376007652,-20.673685426803,5.97730663583742e-95,6.57343049656207e-93,"CPVL","54504","carboxypeptidase vitellogenic like","GO:0004180",NA
"ENSG00000258405",470.267139600775,-4.51908573173543,0.218712534559318,-20.6622164607113,7.58037330391466e-95,8.29179336532484e-93,"ZNF578","147660","zinc finger protein 578","GO:0000978",NA
"ENSG00000107731",1505.04487148065,-2.105996154618,0.102054791732568,-20.6359360385225,1.30592370643774e-94,1.42088667102042e-92,"UNC5B","219699","unc-5 netrin receptor B","GO:0001525","04360"
"ENSG00000143382",962.414989020726,-4.2012178256611,0.203717247422571,-20.6227890805264,1.71387743172302e-94,1.85488692412139e-92,"ADAMTSL4","54507","ADAMTS like 4","GO:0002020",NA
"ENSG00000162458",1009.67833996866,-2.89898359845403,0.140645114628892,-20.6120461852039,2.13991841176031e-94,2.30379111118721e-92,"FBLIM1","54751","filamin binding LIM protein 1","GO:0001650",NA
"ENSG00000009694",431.053032063635,4.69690505236975,0.228006719897324,20.5998536117044,2.75273842862883e-94,2.94802432238757e-92,"TENM1","10178","teneurin transmembrane protein 1","GO:0005576",NA
"ENSG00000100292",326.15606822635,-4.53678264380661,0.220273239812411,-20.5961588782651,2.97094144814225e-94,3.1651357980078e-92,"HMOX1","3162","heme oxygenase 1","GO:0001525","00860"
"ENSG00000162551",574.541547582393,-4.57551055768638,0.222216711107958,-20.590308149523,3.35230140531961e-94,3.55291840651879e-92,"ALPL","249","alkaline phosphatase, biomineralization associated","GO:0001501","00790"
"ENSG00000140416",10313.1791019708,-3.5312879297035,0.171632889566092,-20.57465756494,4.62988403398203e-94,4.88166381005683e-92,"TPM1","7168","tropomyosin 1","GO:0001725","04260"
"ENSG00000232931",919.8469915571,2.67118356772985,0.129964930596679,20.5531104080635,7.21865013049929e-94,7.57217889330067e-92,NA,NA,NA,NA,NA
"ENSG00000146352",408.330017499691,4.6493501303109,0.226294082879113,20.5456106989532,8.42451115769802e-94,8.7920089658527e-92,"CLVS2","134829","clavesin 2","GO:0005515",NA
"ENSG00000086062",1453.02962732702,-2.74425640700571,0.133599489024268,-20.5409199320158,9.27883859865111e-94,9.63444891042683e-92,"B4GALT1","2683","beta-1,4-galactosyltransferase 1","GO:0000138","00052"
"ENSG00000103034",1951.16631847001,2.33366350751675,0.114194904095857,20.4357937509877,8.03752239850498e-93,8.30341013441512e-91,"NDRG4","65009","NDRG family member 4","GO:0001947",NA
"ENSG00000166780",705.416306365447,3.6638987552377,0.179331830477855,20.4308334191132,8.89703878793107e-93,9.14517228176533e-91,"BMERB1","89927","bMERB domain containing 1","GO:0005515",NA
"ENSG00000163814",293.507180996374,-4.89867480624709,0.240212841707515,-20.3930596358864,1.92709106502035e-92,1.97093238674957e-90,"CDCP1","64866","CUB domain containing protein 1","GO:0005515",NA
"ENSG00000292246",1088.27465799603,-9.40740478836878,0.461649393473003,-20.3778125161101,2.63155576263914e-92,2.6780334887952e-90,NA,NA,NA,NA,NA
"ENSG00000002834",3692.75689578213,-1.69717518528773,0.0832917995276524,-20.3762578658693,2.71646203114047e-92,2.75075400232566e-90,"LASP1","3927","LIM and SH3 protein 1","GO:0003779",NA
"ENSG00000112378",1827.13494108377,-2.82082946833119,0.138440428138394,-20.3757638304274,2.74401153021821e-92,2.76496334239475e-90,"PERP","64065","p53 apoptosis effector related to PMP22","GO:0001894","04115"
"ENSG00000081148",450.908334594605,5.9352541393962,0.291537090788782,20.3584872282898,3.90453951415171e-92,3.91506645892026e-90,"IMPG2","50939","interphotoreceptor matrix proteoglycan 2","GO:0005201",NA
"ENSG00000134762",1082.4791250671,-4.39923643159444,0.21645225402203,-20.3242809896851,7.84295494438477e-92,7.82573870182392e-90,"DSC3","1825","desmocollin 3","GO:0001533",NA
"ENSG00000179348",837.159323914285,-4.08515956068963,0.201022238950938,-20.3219284692509,8.22798699150074e-92,8.17007154908483e-90,"GATA2","2624","GATA binding protein 2","GO:0000122",NA
"ENSG00000120885",4125.06186909859,1.779621759274,0.0876404730721552,20.3059351106973,1.13954360076163e-91,1.12605624896518e-89,"CLU","1191","clusterin","GO:0000902",NA
"ENSG00000082438",976.904917454982,-2.84644565216496,0.140946581566458,-20.1952088552274,1.07869741996729e-90,1.06080556372264e-88,"COBLL1","22837","cordon-bleu WH2 repeat protein like 1","GO:0003779",NA
"ENSG00000134755",2887.93546704077,-2.05001721133628,0.10151757183912,-20.1937179366843,1.11175071209162e-90,1.08807946487244e-88,"DSC2","1824","desmocollin 2","GO:0001533","05412"
"ENSG00000163430",6084.07031036477,-2.03383029597696,0.100730947155498,-20.1907194701282,1.18131645908324e-90,1.15065848431179e-88,"FSTL1","11167","follistatin like 1","GO:0005509",NA
"ENSG00000181026",1290.54313644212,-2.43916136218418,0.120826212145012,-20.1873527182725,1.2646139372138e-90,1.22595630737954e-88,"AEN","64782","apoptosis enhancing nuclease","GO:0003676",NA
"ENSG00000118513",471.099788868681,4.46070810351332,0.220973027799209,20.1866632680918,1.28238139147158e-90,1.23731657370524e-88,"MYB","4602","MYB proto-oncogene, transcription factor","GO:0000082",NA
"ENSG00000167173",655.914394939831,-2.48877737095695,0.123395336491251,-20.1691363849348,1.82803004081558e-90,1.75550960022924e-88,"C15orf39","56905","chromosome 15 open reading frame 39","GO:0005515",NA
"ENSG00000173281",1064.05677352572,-3.14342598267298,0.156015680134992,-20.1481413916418,2.79408817693028e-90,2.67070437659387e-88,"PPP1R3B","79660","protein phosphatase 1 regulatory subunit 3B","GO:0000164","04910"
"ENSG00000044574",10480.7836368633,-1.54724708685743,0.0770098934381985,-20.0915365257468,8.75115999125644e-90,8.32581291261165e-88,"HSPA5","3309","heat shock protein family A (Hsp70) member 5","GO:0000166","03060"
"ENSG00000130635",9430.06507234706,-2.86367653150497,0.142561806260494,-20.087263248281,9.53763464176663e-90,9.03205169432113e-88,"COL5A1","1289","collagen type V alpha 1 chain","GO:0001568","04510"
"ENSG00000092421",5061.61308708337,-2.40346835803785,0.119752896115165,-20.0702315852676,1.34376982588563e-89,1.26667335430832e-87,"SEMA6A","57556","semaphorin 6A","GO:0001755","04360"
"ENSG00000162706",336.790172762277,3.71418084432473,0.185104878226889,20.065278019157,1.48457947177932e-89,1.39298500436908e-87,"CADM3","57863","cell adhesion molecule 3","GO:0005515","04514"
"ENSG00000109339",763.129172594649,2.55505640261562,0.127519316789663,20.0366224266247,2.64091520106612e-89,2.46666303368984e-87,"MAPK10","5602","mitogen-activated protein kinase 10","GO:0000165","04010"
"ENSG00000149294",4316.78313691174,2.97335861612347,0.148823464558541,19.9790982217987,8.37225006919099e-89,7.78428978024099e-87,"NCAM1","4684","neural cell adhesion molecule 1","GO:0000139","04514"
"ENSG00000165617",909.433811635942,-3.30558050228988,0.16562174983309,-19.9586135614506,1.26164138542498e-88,1.16773187958679e-86,"DACT1","51339","dishevelled binding antagonist of beta catenin 1","GO:0000122",NA
"ENSG00000260034",463.400840861278,-6.48752532690191,0.325206060162335,-19.9489681209,1.53013758169555e-88,1.40986325376498e-86,"LCMT1-AS2","100506655","LCMT1 antisense RNA 2",NA,NA
"ENSG00000260903",669.528918912431,2.47260987517557,0.124016546338958,19.937741762438,1.91517503809434e-88,1.75672221543586e-86,"XKR7","343702","XK related 7","GO:0005886",NA
"ENSG00000105281",1341.74788806651,-2.62698310146413,0.131814140075533,-19.9294483881532,2.26039543407644e-88,2.0641244912515e-86,"SLC1A5","6510","solute carrier family 1 member 5","GO:0001618","04974"
"ENSG00000164251",279.577522549621,-4.16429999812027,0.209313892874725,-19.8950004747779,4.49603420944439e-88,4.08739465574156e-86,"F2RL1","2150","F2R like trypsin receptor 1","GO:0001648","04080"
"ENSG00000272398",14229.2783963488,-1.91403297360878,0.0964848052843139,-19.8376621890738,1.40858234882535e-87,1.27489167899214e-85,"CD24","100133941","CD24 molecule","GO:0001666","04640"
"ENSG00000198846",1055.91006903612,3.22103540980003,0.162486319987117,19.8234251969976,1.86941470988853e-87,1.68453206567268e-85,"TOX","9760","thymocyte selection associated high mobility group box","GO:0001779",NA
"ENSG00000131584",3119.34048264111,2.02540660885704,0.102243867963514,19.8095655925283,2.46199023262151e-87,2.20877237755584e-85,"ACAP3","116983","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3","GO:0001764","04144"
"ENSG00000148541",425.052465226062,4.20037827780202,0.212248061802023,19.7899488086727,3.63410689782371e-87,3.24609854126567e-85,"FAM13C","220965","family with sequence similarity 13 member C","GO:0005515",NA
"ENSG00000087303",963.48790123083,-3.70223944045443,0.187475513210259,-19.7478560109462,8.36963503864049e-87,7.44351672675614e-85,"NID2","22795","nidogen 2","GO:0005201",NA
"ENSG00000048052",569.901838741969,2.54588254824275,0.129182668328445,19.7076169828748,1.85499035947409e-86,1.64258994818366e-84,"HDAC9","9734","histone deacetylase 9","GO:0000118",NA
